number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,city,zip code,exchange rate,unit price of residence space,unit price of building space,total cost,month,day,latitude,longitude
3,1.0,1040,6250,1.0,0,0,3,1040,0,1942,1999,Seattle,WA 98136,7.332286694,51.55949072,0.149019236,2,5,22,47.552648,-122.385186
3,2.25,1950,7221,1.0,0,0,4,1950,0,2006,0,SeaTac,WA 98188,7.065513886,27.68175269,0.521513814,2,5,22,47.431029,-122.2852
4,3.0,3220,8936,2.0,0,0,3,2450,770,1990,2009,Kent,WA 98031,7.397403888,16.09921266,0.703786519,2,5,22,47.420826,-122.213078
2,2.5,1520,1588,2.0,0,0,3,1240,280,2007,0,Seattle,WA 98144,6.560734434,42.90913556,0.201232147,2,5,22,47.5825886,-122.3129049
3,3.5,1900,1612,2.0,0,0,3,1430,470,2008,0,Seattle,WA 98136,6.64387338,33.97337157,0.246679609,2,5,22,47.543986,-122.384828
3,2.75,2200,14925,1.0,0,0,3,1100,1100,1982,0,Redmond,WA 98053,6.24400592,29.31388826,0.314626412,2,5,22,47.6607617,-122.0590483
3,2.25,1470,1578,2.0,0,0,3,1090,380,2007,0,Seattle,WA 98136,6.731286026,43.51533759,0.133322713,2,5,22,47.538769,-122.386993
3,2.25,1820,8008,1.0,0,0,3,1240,580,1981,2013,Redmond,WA 98052,7.94599719,29.10595931,0.849860154,2,5,22,39.92293549,-77.68608856
4,2.25,3250,34293,2.0,0,0,4,3250,0,1983,0,Kent,WA 98042,6.489153876,22.67655634,0.007895896,2,5,22,47.349622,-122.093907
5,2.25,2230,9600,1.0,0,0,3,1320,910,1978,0,Woodinville,WA 98077,6.82963781,27.59665058,0.941064789,2,5,22,47.746436,-122.076189
4,2.0,1640,5000,2.0,0,0,3,1640,0,1907,1983,Seattle,WA 98107,6.002629589,49.37725912,0.197074614,2,5,22,47.666227,-122.364934
2,1.75,1560,1750,1.0,0,0,4,780,780,1904,0,Seattle,WA 98109,7.38960514,42.02375058,0.770138171,2,5,22,43.0330886,-76.1533447
2,1.75,2860,59612,1.0,1,4,3,1510,1350,1948,2003,Federal Way,WA 98023,7.551998021,11.7203,0.555002891,3,5,22,47.3275143,-122.3890815
4,2.25,2350,8140,1.0,0,0,4,1430,920,1977,0,Bellevue,WA 98006,7.16286115,30.6009441,0.684371682,3,5,22,47.557881,-122.129105
4,1.75,3000,42200,1.0,0,3,3,1500,1500,1950,2005,Renton,WA 98056,7.969724007,24.01291532,0.032323385,3,5,22,33.5308683,-86.7788417
4,3.0,2170,8240,1.0,0,0,4,1370,800,1968,0,Redmond,WA 98052,6.798299781,36.65037336,0.925101224,3,5,22,47.629148,-122.09297
3,1.75,1650,5100,1.0,0,0,5,1040,610,1908,0,Seattle,WA 98115,7.727697032,45.63728531,0.459073469,3,5,22,47.687273,-122.320912
4,2.75,2750,14982,1.0,0,3,3,1720,1030,1981,2013,Des Moines,WA 98198,6.575608779,31.86567161,0.289044863,3,5,22,47.356533,-122.319966
4,2.5,2980,8107,2.0,0,0,3,2980,0,2000,0,Snoqualmie,WA 98065,7.267392737,26.32805346,0.887995518,3,5,22,47.538951,-121.875733
3,1.75,2060,12558,1.0,0,0,4,1350,710,1984,0,Redmond,WA 98052,7.530851735,34.23697738,0.992496195,3,5,22,47.665919,-122.14412
4,2.5,3240,13978,1.0,0,0,3,1860,1380,1977,2004,Sammamish,WA 98074,6.261659456,31.28358233,0.011718522,3,5,22,47.629736,-122.057091
4,1.75,2260,7005,1.0,0,1,4,1130,1130,1947,1988,Kirkland,WA 98033,6.42677849,41.92253005,0.876405258,3,5,22,41.49505281,-90.53667378
4,2.5,2860,12394,2.0,0,0,3,2860,0,1999,0,Sammamish,WA 98075,7.392516729,28.51753484,0.568255932,3,5,22,47.583208,-122.026249
4,1.75,2740,8520,1.0,0,2,3,1370,1370,1954,2005,Seattle,WA 98118,6.574897161,33.41082795,0.983550318,3,5,22,41.7930987,-87.6502131
3,2.5,2670,10496,2.0,0,0,3,2670,0,1989,0,Sammamish,WA 98074,7.578611622,28.94741319,0.902031474,3,5,22,47.627191,-122.026294
3,2.5,2450,4332,2.0,0,0,3,2450,0,2010,0,Redmond,WA 98053,6.423500478,41.6467213,0.164646443,3,5,22,47.69417,-122.016091
4,2.5,2600,17388,2.0,0,0,3,2600,0,1996,0,Newcastle,WA 98059,6.234244658,36.79810984,0.632264275,3,5,22,47.5282448,-122.1458958
3,2.0,2000,3207,1.0,0,0,4,1100,900,1916,0,Seattle,WA 98103,7.906109177,42.76377941,0.031937915,3,5,22,47.656206,-122.341021
4,2.5,2930,18199,2.0,0,0,3,2930,0,1998,2006,Sammamish,WA 98075,6.199472309,38.35055369,0.464289917,4,5,22,40.77456821,-81.38058056
4,2.5,2350,8001,2.0,0,0,4,2350,0,1987,0,Bellevue,WA 98006,6.014072323,53.24218122,0.364194527,4,5,22,47.547738,-122.153064
4,2.75,2410,6000,1.0,0,0,5,1410,1000,1950,0,Seattle,WA 98107,6.603993764,50.52458201,0.021948862,4,5,22,47.670749,-122.399003
4,3.25,3090,6744,2.0,0,4,3,3090,0,2013,1923,Shoreline,WA 98177,7.269112316,35.71048623,0.976826797,4,5,22,47.76771,-122.388125
4,3.25,3340,10890,1.5,0,0,3,2240,1100,1963,2000,Redmond,WA 98052,7.863375638,33.37776279,0.389775264,4,5,22,47.6680648,-122.135878
4,3.0,4260,18687,2.0,0,0,3,4260,0,1996,0,Sammamish,WA 98075,6.104846034,37.34388901,0.252546031,4,5,22,47.587401,-121.982491
4,3.25,3440,35021,2.0,0,0,3,3440,0,1983,2009,Kirkland,WA 98033,6.988053082,33.55416691,0.994549239,4,5,22,47.647738,-122.184161
4,2.5,3030,12590,1.5,0,0,4,3030,0,1988,0,Bellevue,WA 98004,6.507545355,52.55041444,0.168658102,4,5,22,47.580622,-122.192823
4,3.75,3860,5474,2.5,0,0,3,3860,0,2007,0,Issaquah,WA 98029,6.311150119,41.97952018,0.820188704,4,5,22,47.539513,-121.995036
4,3.0,3600,9200,1.0,0,4,4,2100,1500,1976,1992,Bellevue,WA 98008,6.273311647,45.87844872,0.673742615,4,5,22,47.586584,-122.116068
3,2.75,2890,12130,2.0,0,3,4,2830,60,1987,0,Kirkland,WA 98033,6.959326412,57.7289426,0.10577698,4,5,22,47.6505295,-122.2030446
1,0.75,430,5050,1.0,0,0,2,430,0,1912,0,Carnation,WA 98014,7.893801545,15.50381156,0.686711883,1,5,23,47.649941,-121.909244
2,1.0,580,7500,1.0,0,0,3,580,0,1943,2002,Seattle,WA 98178,6.871645286,14.73390841,0.60688442,1,5,23,47.4851457,-122.2510023
3,1.0,1080,10500,1.0,0,0,3,1080,0,1967,2011,Auburn,WA 98001,7.310476713,13.36978072,0.350981889,1,5,23,47.319937,-122.278138
2,1.0,1300,44431,1.0,0,0,5,1300,0,1958,0,Auburn,WA 98001,7.795886732,15.36367868,0.055703288,1,5,23,47.327238,-122.267211
4,1.0,1350,11507,1.0,0,0,3,1350,0,1966,1963,Renton,WA 98055,6.547997932,16.49460044,0.71921235,1,5,23,47.4272333,-122.1968347
3,1.0,960,9633,1.0,0,0,5,960,0,1982,0,Enumclaw,WA 98022,7.6769696,22.1628435,0.739156207,1,5,23,47.195193,-122.00094
2,1.0,1300,11867,1.5,0,0,4,1300,0,1975,0,Ravensdale,WA 98051,6.419407922,24.57520122,0.261413991,1,5,23,47.322088,-121.90298
4,2.5,1810,39639,1.0,0,0,3,1230,580,1970,2014,Kent,WA 98042,6.509769259,14.65744151,0.241419326,1,5,23,47.3471688,-122.1094198
2,1.0,1140,1730,1.5,0,0,3,1010,130,2007,0,Seattle,WA 98126,7.021747638,28.97526588,0.251820008,1,5,23,47.549345,-122.3720133
4,1.0,1450,8960,1.0,0,0,3,1450,0,1943,2002,Seattle,WA 98146,7.591317334,19.00744712,0.51129304,1,5,23,26.09773112,-80.30611969
3,2.0,1490,8371,1.5,0,0,3,1490,0,1984,0,Kent,WA 98031,6.796552538,24.21700444,0.17150696,1,5,23,47.396208,-122.189086
3,1.75,1620,7540,1.0,0,0,3,1310,310,1988,2000,Maple Valley,WA 98038,6.501755178,21.2620989,0.69456132,1,5,23,47.363494,-122.051875
4,2.5,1960,9898,2.0,0,0,3,1960,0,2001,0,Kent,WA 98030,7.144448577,18.15033068,0.076706067,1,5,23,47.383511,-122.167981
4,1.5,1930,15531,2.0,0,0,3,1930,0,1979,2014,Federal Way,WA 98003,7.367727054,15.99722412,0.415317847,1,5,23,47.3449969,-122.2962973
2,1.0,1340,7788,1.0,0,2,3,1340,0,1947,2012,Seattle,WA 98178,7.939605123,22.69115522,0.94749698,2,5,23,47.5094839,-122.2440552
2,1.0,780,13500,1.0,0,0,4,780,0,1946,1989,Woodinville,WA 98077,7.090862107,41.91988991,0.774564293,2,5,23,47.738325,-122.07392
3,1.0,1920,6862,1.0,0,2,3,1120,800,1952,2008,Seattle,WA 98118,7.112874053,23.43930305,0.10031121,2,5,23,47.519267,-122.2740578
4,2.5,2210,6080,1.0,0,2,4,1410,800,1965,0,Seattle,WA 98178,6.379755351,22.62150845,0.388087345,2,5,23,47.491433,-122.227906
4,2.5,1750,8476,1.0,0,0,4,1240,510,1983,0,Renton,WA 98058,7.266247882,24.56276865,0.367948241,2,5,23,47.444691,-122.136906
3,1.0,1010,11244,1.0,0,0,4,1010,0,1947,1988,Shoreline,WA 98155,6.26221981,46.51683669,0.792308706,2,5,23,47.746718,-122.320703
3,2.0,1220,1186,3.0,0,0,3,1220,0,2007,0,Seattle,WA 98103,6.301925006,45.2376995,0.962900798,2,5,23,47.6972119,-122.3410757
3,2.0,1270,1323,3.0,0,0,3,1270,0,2006,0,Seattle,WA 98103,6.876001999,40.71677599,0.488057606,2,5,23,47.69332,-122.341973
5,1.75,2120,8399,1.0,0,0,4,1320,800,1942,1982,Shoreline,WA 98133,7.899391937,21.89891233,0.165135534,2,5,23,47.76201,-122.334716
3,1.0,1800,5612,1.0,0,0,4,1200,600,1942,1982,Seattle,WA 98126,7.095420898,29.41062245,0.185202183,2,5,23,47.524961,-122.378191
4,2.5,2440,7155,2.0,0,0,3,2440,0,1993,0,Renton,WA 98058,6.936613226,20.53112229,0.816092151,2,5,23,47.450087,-122.125887
3,1.75,2420,12676,2.0,0,0,3,2420,0,1911,1986,North Bend,WA 98045,6.079860631,26.79838086,0.067581365,2,5,23,35.784561,-78.784234
3,2.0,1540,1827,2.0,0,0,3,1540,0,2005,0,Issaquah,WA 98029,7.496633088,33.89315138,0.781948479,2,5,23,47.547882,-121.998032
3,2.0,1650,9641,1.5,0,0,3,1650,0,1983,2009,Kirkland,WA 98034,6.382527235,36.41032237,0.431578174,2,5,23,47.714607,-122.231001
3,1.5,1110,9762,1.0,0,0,4,1110,0,1963,0,Redmond,WA 98052,6.219863146,52.7117521,0.857657823,2,5,23,47.675973,-122.149994
4,1.75,1830,9600,1.0,0,0,4,1010,820,1966,0,Bellevue,WA 98006,6.548911625,33.66900632,0.469122404,2,5,23,47.572821,-122.124839
4,2.5,2380,12067,2.0,0,0,3,2380,0,2002,0,Renton,WA 98059,7.913439646,23.25241003,0.021095356,2,5,23,47.48724,-122.143961
4,2.5,2560,10400,1.0,0,0,4,1280,1280,1965,0,Issaquah,WA 98027,6.365072631,25.12497287,0.462242754,2,5,23,29.67377119,-98.97037953
3,2.0,1630,8702,1.0,0,0,3,1630,0,1987,2000,Renton,WA 98056,7.350599714,34.87960284,0.423526251,2,5,23,47.516893,-122.193136
3,2.0,1560,4080,2.0,0,0,3,1560,0,1923,1982,Seattle,WA 98115,6.660808621,42.33806138,0.368745718,2,5,23,47.689151,-122.319047
3,1.0,1670,4005,1.5,0,0,4,1170,500,1939,1989,Seattle,WA 98117,7.75579644,33.46259153,0.85591783,2,5,23,47.687792,-122.37971
3,1.75,1300,2580,1.0,0,0,5,820,480,1919,1934,Seattle,WA 98115,7.2411004,47.72656188,0.681367046,2,5,23,47.674,-122.318941
3,1.75,1120,5500,1.5,0,0,4,1120,0,1925,1968,Seattle,WA 98136,7.617726528,51.39722272,0.62262467,2,5,23,47.54473816,-122.3908714
4,2.75,2430,20720,1.0,0,0,3,2430,0,1967,2011,Woodinville,WA 98072,6.501126739,25.19974752,0.499809349,2,5,23,47.775042,-122.138843
3,1.75,1620,8645,1.0,0,0,3,1190,430,1973,2013,Redmond,WA 98052,6.881304491,37.03286665,0.912241468,2,5,23,47.665311,-122.151288
3,2.25,1670,1596,2.0,0,0,3,1220,450,2002,0,Seattle,WA 98199,6.38080488,47.07829187,0.32761472,3,5,23,47.6474689,-122.3959129
2,1.0,1680,6500,1.0,0,0,4,1140,540,1941,1998,Seattle,WA 98136,6.438224159,47.3213264,0.07556514,3,5,23,47.5500237,-122.3882973
3,1.75,1680,3420,1.0,0,0,3,960,720,1992,0,Seattle,WA 98115,6.684638974,46.53078639,0.150920604,3,5,23,47.685392,-122.290909
4,1.75,1814,5000,1.0,0,0,4,944,870,1951,1999,Seattle,WA 98115,6.399581768,44.32557584,0.482263497,3,5,23,47.684011,-122.280685
3,2.5,2210,7620,2.0,0,0,3,2210,0,1994,0,Redmond,WA 98052,6.643409481,33.180365,0.945187899,3,5,23,47.693761,-122.129887
4,3.0,2830,213879,2.0,0,0,4,2830,0,1987,0,Auburn,WA 98092,7.178103558,19.00000899,0.10677978,3,5,23,47.292698,-122.106144
3,2.5,2510,5400,2.0,0,0,3,2510,0,1992,0,Renton,WA 98056,6.441723107,32.58784645,0.663960617,3,5,23,40.822281,-96.67290842
3,2.0,1830,9152,1.0,0,0,5,1830,0,1959,0,Bellevue,WA 98006,7.682826806,35.02793596,0.818084657,3,5,23,47.5530715,-122.1809411
3,1.0,1430,5000,1.0,0,0,4,1080,350,1919,1985,Seattle,WA 98115,6.474216143,56.38257163,0.926841892,3,5,23,47.672445,-122.296094
4,2.0,3510,12905,1.0,0,2,3,2210,1300,1965,1982,Burien,WA 98166,7.051931956,19.41323849,0.816415735,3,5,23,47.44694352,-122.36063729
5,2.5,3840,16905,2.0,0,0,3,3840,0,1991,0,Federal Way,WA 98023,7.891751537,16.65268126,0.3849164,3,5,23,29.644792,-82.329388
3,2.5,1620,1173,3.0,0,4,3,1470,150,2008,0,Seattle,WA 98103,7.439905095,47.72721742,0.545517021,3,5,23,47.668119,-122.355093
3,2.0,1670,4572,1.5,0,0,3,1670,0,1931,0,Seattle,WA 98117,6.397338503,52.12235719,0.962366888,3,5,23,47.685317,-122.37305
3,2.75,1960,2500,1.5,0,0,5,1410,550,1926,0,Seattle,WA 98103,7.634896023,38.77297668,0.984208028,3,5,23,47.674446,-122.353086
3,1.0,1500,3920,1.0,0,0,3,1000,500,1947,2012,Seattle,WA 98107,7.827932135,50.32179527,0.492956137,3,5,23,26.19982705,-80.1469069
3,2.5,2600,10092,1.0,0,0,3,2600,0,1984,0,Sammamish,WA 98074,7.535011797,30.09900223,0.464597223,3,5,23,47.622327,-122.032085
4,2.75,2250,5700,1.0,0,0,3,1200,1050,1951,1994,Seattle,WA 98109,7.948934884,35.14246052,0.440276501,3,5,23,47.640633,-122.34404
4,4.0,2290,6250,1.5,0,0,5,1690,600,1940,0,Seattle,WA 98116,7.33159085,36.95963902,0.888777182,3,5,23,47.582411,-122.384213
3,2.75,1800,9550,1.0,0,0,4,1320,480,1966,0,Bellevue,WA 98006,7.739331702,44.7655915,0.559860418,3,5,23,47.567903,-122.177885
4,2.0,1590,6750,1.0,0,0,3,1590,0,1951,1994,Seattle,WA 98102,7.629298406,51.48296411,0.892884497,3,5,23,47.64052,-122.317282
4,2.5,2560,36601,2.0,0,0,4,2560,0,1987,0,Sammamish,WA 98075,6.00736549,34.29386291,0.671287051,3,5,23,47.585093,-121.992277
3,2.5,2390,9157,2.0,0,0,3,2390,0,1984,0,Redmond,WA 98052,7.51376093,37.76223263,0.826557152,4,5,23,47.66104299,-122.1461499
4,2.5,2380,9614,2.0,0,0,4,2380,0,1991,0,Bellevue,WA 98006,7.321544189,42.371627,0.62030343,4,5,23,47.562291,-122.115997
4,2.75,3500,7200,2.0,0,0,3,3500,0,2005,0,Redmond,WA 98053,6.711249356,33.50120622,0.034719475,4,5,23,47.681434,-122.024564
4,2.25,2530,9200,1.0,0,0,5,1570,960,1976,0,Bellevue,WA 98006,7.131716934,49.56467307,0.11724291,4,5,23,41.57515335,-72.73828125
4,2.0,2840,13367,1.0,0,0,3,1420,1420,1952,2008,Clyde Hill,WA 98004,7.244415275,44.31406044,0.343635735,4,5,23,47.6236303,-122.2101615
5,3.25,3400,7452,2.0,0,0,3,3400,0,1999,0,Bellevue,WA 98007,6.296567879,42.32837902,0.933891095,4,5,23,47.614174,-122.135885
4,3.0,3680,5854,1.0,0,3,3,2060,1620,1967,2011,Seattle,WA 98199,6.616966949,39.43219224,0.511384086,4,5,23,47.63264,-122.394927
3,4.0,4380,42769,2.0,0,0,5,4380,0,1983,0,Redmond,WA 98052,6.032557012,37.42169212,0.237287141,4,5,23,47.71673,-122.10856
4,3.5,4740,172497,2.0,0,0,3,4740,0,2003,0,Redmond,WA 98053,7.821522699,18.83388542,0.371891652,4,5,23,47.678155,-122.075445
4,3.0,3370,7920,1.0,0,3,3,1860,1510,1988,2000,Seattle,WA 98117,7.974418117,48.80596766,0.212148097,4,5,23,47.677267,-122.403068
4,3.5,4390,11600,2.0,0,3,3,3060,1330,1990,2009,Mercer Island,WA 98040,7.401906422,47.0998858,0.926123497,4,5,23,45.50220503,-122.59359608
2,1.0,720,7200,1.0,0,0,5,720,0,1943,0,Renton,WA 98058,6.244470507,43.370489,0.08908921,1,5,24,47.4763,-122.176916
3,1.75,1260,6908,1.0,0,0,3,1260,0,1994,0,Maple Valley,WA 98038,6.850612188,26.7765949,0.293097512,1,5,24,47.3849953,-122.0309782
4,1.5,2670,10026,2.0,0,0,3,2670,0,1996,0,Auburn,WA 98092,6.997628167,16.05489627,0.67042267,2,5,24,47.266021,-122.214988
4,1.75,1960,9300,1.0,0,0,5,1340,620,1979,0,North Bend,WA 98045,6.586427724,27.92454849,0.187921145,2,5,24,47.448713,-121.771943
3,2.5,2460,4399,2.0,0,0,3,2460,0,2007,0,Snoqualmie,WA 98065,6.721273834,26.26730735,0.209273891,2,5,24,47.5414737,-121.8840607
3,1.0,1370,3000,1.5,0,0,3,1370,0,1924,2011,Seattle,WA 98103,6.545550229,51.34097375,0.947450588,2,5,24,41.26501407,-95.98300341
3,2.5,1740,5782,2.0,0,0,4,1740,0,1989,0,Issaquah,WA 98029,6.661389457,41.42399421,0.430002346,2,5,24,47.578307,-122.001086
4,2.5,3670,7000,2.0,0,0,3,3670,0,2005,0,Sammamish,WA 98075,7.916343913,26.75346143,0.771138129,4,5,24,47.5854012,-122.0799095
4,4.25,5584,68257,2.0,0,0,3,5584,0,1998,2006,Carnation,WA 98014,7.704533524,35.49047567,0.291173343,4,5,24,47.61144,-121.951941
3,1.75,1570,8459,1.0,0,0,3,1570,0,1991,0,Enumclaw,WA 98022,7.089044176,13.15253961,0.810704249,1,5,25,47.201579,-122.005958
3,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,Maple Valley,WA 98038,6.24994398,27.99525872,0.839957016,1,5,25,47.383785,-122.026025
4,3.5,2630,3435,1.5,0,3,3,1640,990,1984,0,SeaTac,WA 98188,7.735690115,14.93176986,0.798399882,2,5,25,47.435454,-122.271817
3,2.5,1620,7410,1.0,0,0,5,1620,0,1955,0,Shoreline,WA 98133,7.524871023,25.05046252,0.895412531,2,5,25,47.77217967,-122.33514348
3,3.0,2980,28000,1.0,0,0,3,1820,1160,1981,2013,Redmond,WA 98052,7.148115862,27.18022747,0.479764302,3,5,25,47.73142,-122.138552
3,1.0,1140,8800,1.0,0,0,3,1140,0,1972,2002,Auburn,WA 98001,6.534407034,20.59812418,0.331461505,1,5,26,47.262864,-122.274643
3,1.0,1140,5000,1.0,0,0,3,1140,0,1960,2012,Seattle,WA 98106,6.526659269,36.65459058,0.10037274,1,5,26,47.553502,-122.36195
4,2.5,2100,3916,2.0,0,0,3,2100,0,2009,0,Renton,WA 98058,7.155884347,21.82527679,0.643190577,2,5,26,47.432404,-122.184953
3,2.5,1780,4050,2.0,0,0,3,1780,0,2001,0,Shoreline,WA 98155,7.196126429,28.79208656,0.041144866,2,5,26,47.7345381,-122.3080303
3,1.5,1690,9144,1.0,0,0,4,1140,550,1956,0,Kenmore,WA 98028,7.755012679,27.7661201,0.226309517,2,5,26,47.738941,-122.252854
2,1.5,2730,19877,1.0,0,0,4,1570,1160,1976,1992,Duvall,WA 98019,6.298963315,21.02206337,0.786721184,2,5,26,47.76983,-121.897543
4,2.5,2700,8810,2.0,0,0,3,2700,0,2004,2003,Redmond,WA 98052,6.022545615,39.8334273,0.796735491,3,5,26,47.704126,-122.115976
3,2.0,2130,35169,1.0,0,0,4,2130,0,1989,0,Woodinville,WA 98072,7.919692933,46.00683607,0.373080223,4,5,26,47.7489222,-122.123062
2,1.0,1180,9350,1.0,0,0,3,1180,0,1918,0,Seattle,WA 98178,6.039673228,17.77276249,0.590335798,1,5,27,47.488882,-122.258916
3,1.0,910,5250,1.0,0,0,4,910,0,1971,0,Burien,WA 98166,6.54046449,36.76795921,0.732833529,1,5,27,47.4728166,-122.3519323
3,1.0,960,8100,1.0,0,0,3,960,0,1955,2005,Shoreline,WA 98155,6.505208118,34.14751826,0.792313982,1,5,27,25.96250236,-80.1620447
3,2.0,1630,8018,1.0,0,0,3,1630,0,2003,0,Pacific,WA 98047,6.594944723,21.02155378,0.643427749,1,5,27,47.263588,-122.242912
3,2.5,1658,2700,2.0,0,0,3,1658,0,2014,0,Des Moines,WA 98198,6.028992568,25.39798363,0.615543288,1,5,27,41.60684786,-73.05639234
3,2.5,1440,7741,1.0,0,0,4,1000,440,1983,0,Kent,WA 98031,6.470325431,24.25927511,0.778045827,1,5,27,47.404236,-122.194014
4,2.0,1930,6600,1.0,0,0,4,1030,900,1967,0,Burien,WA 98168,7.282104033,17.04875059,0.59067601,1,5,27,47.481989,-122.332129
3,1.75,1670,7415,1.0,0,0,3,1320,350,1987,2000,Covington,WA 98042,6.612528304,24.29262242,0.136410363,1,5,27,47.3775507,-122.1158907
3,1.0,1200,6250,1.0,0,0,3,920,280,1943,2002,Seattle,WA 98168,7.732405794,29.924986,0.048201046,1,5,27,47.50959,-122.330737
3,2.5,1680,15711,1.0,0,0,3,1240,440,1994,0,Kent,WA 98031,7.465209113,15.06794355,0.79314404,1,5,27,47.422964,-122.170922
4,2.5,1982,6406,2.0,0,0,3,1982,0,2004,2003,Kent,WA 98030,6.066029908,20.9696729,0.799926192,1,5,27,47.363657,-122.192121
5,3.0,2840,7199,1.0,0,0,3,1710,1130,2003,0,Tukwila,WA 98178,6.313290689,15.82535439,0.182740061,1,5,27,47.506514,-122.275217
5,1.0,1410,6400,1.0,0,0,5,960,450,1955,0,Des Moines,WA 98198,6.450548336,28.11056878,0.972753991,1,5,27,47.4206834,-122.3338752
3,1.0,900,7500,1.0,0,0,4,900,0,1972,0,Kirkland,WA 98034,7.626916963,38.13867517,0.73786988,2,5,27,47.731352,-122.236889
4,1.0,2100,9288,1.0,0,0,4,1050,1050,1968,0,Renton,WA 98058,6.563261815,18.18903976,0.890806673,2,5,27,47.455914,-122.170881
3,1.5,1255,1374,3.0,0,0,3,1255,0,2004,2003,Seattle,WA 98125,6.92472366,35.71444544,0.17053897,2,5,27,47.7144748,-122.3109439
4,2.5,1630,4473,2.0,0,0,3,1630,0,2003,0,Maple Valley,WA 98038,7.856155238,23.68615669,0.272793942,2,5,27,47.354613,-122.01501
3,1.75,1320,6205,1.0,0,0,5,1320,0,1948,1985,Shoreline,WA 98133,6.533499304,34.02168754,0.483210103,2,5,27,47.741221,-122.342844
3,1.75,1780,13095,1.0,0,0,4,1780,0,1983,0,Kent,WA 98042,6.114127865,23.94987795,0.803726242,2,5,27,47.366957,-122.15179
2,1.0,880,7683,1.0,0,0,3,880,0,1942,1999,Seattle,WA 98177,7.142739152,49.99431654,0.216029625,2,5,27,47.714519,-122.361291
3,1.0,1810,12375,2.0,0,0,3,1810,0,1970,2014,Woodinville,WA 98072,6.392556834,26.19893015,0.295350417,2,5,27,47.742639,-122.17189
4,2.5,1720,9600,1.0,0,0,3,1120,600,1961,2004,Auburn,WA 98092,6.482026482,28.23835565,0.215018629,2,5,27,37.75104346,-88.56593589
3,1.0,1600,5952,1.0,0,0,4,1150,450,1964,0,Seattle,WA 98106,7.671921526,25.02798542,0.476961299,2,5,27,47.529246,-122.362176
4,2.0,2330,6250,1.0,0,0,4,1400,930,1941,1998,Kent,WA 98030,7.393825072,19.58803668,0.162187144,2,5,27,47.378254,-122.227891
2,1.5,1180,844,2.0,0,0,3,990,190,2005,0,Seattle,WA 98144,6.09368612,47.75498362,0.31409649,2,5,27,27.74573716,-82.63609138
4,2.25,1810,4970,2.0,0,0,3,1810,0,2003,0,Renton,WA 98059,6.94210626,26.66443761,0.578387474,2,5,27,47.500317,-122.156012
3,1.0,1570,9467,1.0,0,0,3,1570,0,1954,2005,Shoreline,WA 98177,7.533967284,26.46784391,0.657977666,2,5,27,47.7683063,-122.3590843
3,1.0,1050,9206,1.5,0,0,3,1050,0,1954,2005,Seattle,WA 98125,7.255256181,44.75263194,0.285567612,2,5,27,47.707131,-122.301096
2,2.25,1280,835,2.0,0,0,3,1080,200,2009,0,Seattle,WA 98118,6.340426516,45.53878756,0.079098875,2,5,27,47.559149,-122.284033
3,1.5,2000,7294,1.0,0,0,3,1520,480,1965,1993,Seattle,WA 98118,7.073732358,24.98259653,0.417855629,2,5,27,47.529686,-122.266669
3,1.75,1440,8775,1.0,0,0,3,1440,0,1973,2013,Kirkland,WA 98034,6.725139101,32.90867934,0.954123097,2,5,27,47.723122,-122.169877
5,2.0,2330,10750,1.0,0,0,4,1190,1140,1962,0,Kenmore,WA 98028,6.781275514,21.64977444,0.643708374,2,5,27,47.732469,-122.245134
4,2.5,2870,9292,2.0,0,0,3,2540,330,1979,2014,Renton,WA 98058,6.55849658,18.40924393,0.861233674,2,5,27,47.452195,-122.123028
3,3.0,1296,1051,3.0,0,0,3,1296,0,2009,0,Seattle,WA 98125,7.752708834,39.78288488,0.028355148,2,5,27,47.7175354,-122.2842956
2,1.0,1470,6120,1.0,0,0,2,1470,0,1940,0,Seattle,WA 98115,7.921153912,31.58113051,0.665593357,2,5,27,47.691416,-122.286856
3,1.75,1980,8100,1.0,0,0,4,1310,670,1949,1985,Shoreline,WA 98133,7.097482313,26.20831175,0.63827541,2,5,27,47.7352733,-122.3308824
2,1.0,910,6490,1.0,0,0,3,910,0,1942,1999,Seattle,WA 98115,7.462753495,57.38335238,0.31597267,2,5,27,47.689146,-122.306036
3,2.25,1950,8868,1.0,0,0,3,1350,600,1964,2000,Shoreline,WA 98155,7.024155988,27.80155141,0.549030918,2,5,27,47.7537778,-122.3120665
5,1.5,1900,10226,1.0,0,0,3,1130,770,1961,2004,Kirkland,WA 98034,6.092162104,32.98853539,0.532182427,2,5,27,47.722575,-122.226904
3,2.5,1870,5449,2.0,0,0,3,1870,0,2003,0,Bothell,WA 98011,7.379252621,30.27099437,0.181161496,2,5,27,47.755667,-122.220045
3,1.0,1270,4000,1.5,0,2,3,1270,0,1928,1954,Seattle,WA 98126,7.093506535,45.2997161,0.948262787,2,5,27,47.569545,-122.375824
3,1.75,1650,12940,1.0,0,0,4,1650,0,1961,2001,Kenmore,WA 98028,7.596956042,28.51167199,0.81997002,2,5,27,47.762912,-122.268033
4,2.5,2520,8515,2.0,0,0,3,2520,0,1999,0,Duvall,WA 98019,6.993825614,22.31652696,0.951828532,2,5,27,47.723339,-121.959131
